ip,classification,Harmless,Malicious,Suspicious,ASN
2.134.18.227,malicious,64,0,1,9198
178.44.202.131,malicious,64,1,1,12389
111.88.26.212,malicious,64,1,1,132165
111.88.39.29,malicious,64,1,1,132165
95.84.7.190,malicious,63,1,2,12389
182.183.209.110,malicious,64,0,1,17557
2.134.27.219,malicious,64,0,1,9198
80.70.109.133,malicious,64,1,2,34351
178.91.164.84,malicious,64,0,1,9198
59.178.75.196,malicious,64,0,1,9829
103.199.34.222,malicious,64,0,1,131429
31.28.215.69,malicious,64,0,1,12389
117.204.115.39,malicious,62,3,1,9829
85.114.185.78,malicious,64,0,1,8439
117.214.165.103,malicious,64,0,1,9829
92.47.247.254,malicious,64,0,1,9198
59.95.18.34,malicious,64,0,1,9829
183.83.177.189,malicious,64,0,1,18209
39.33.48.157,malicious,64,0,1,17557
178.91.163.80,malicious,64,0,1,9198
2.133.196.39,malicious,64,0,1,9198
39.33.4.210,malicious,64,0,1,17557
92.47.247.244,malicious,64,0,1,9198
59.94.249.89,malicious,64,0,1,9829
59.92.167.219,malicious,58,8,1,9829
91.221.219.41,malicious,59,6,1,52074
117.205.150.230,malicious,64,0,1,9829
178.90.130.194,malicious,64,0,1,9198
59.94.117.0,malicious,64,0,1,9829
41.237.218.62,malicious,64,0,1,8452
117.248.133.131,malicious,64,0,1,9829
92.47.247.44,malicious,64,0,1,9198
124.41.248.8,malicious,64,0,1,17501
93.91.120.242,malicious,63,2,1,47562
83.69.19.111,malicious,64,0,1,21191
41.237.54.149,malicious,64,0,1,8452
95.75.128.228,malicious,64,1,1,16232
117.197.175.158,malicious,64,0,1,9829
27.79.9.248,malicious,64,1,1,7552
117.215.207.81,malicious,59,9,1,9829
59.94.72.72,malicious,64,0,1,9829
59.103.209.25,malicious,64,1,1,136525
87.116.132.224,malicious,64,0,1,31042
113.185.40.217,malicious,63,0,1,45899
203.205.11.164,malicious,63,1,1,45903
117.194.234.65,malicious,64,0,1,9829
117.194.234.122,malicious,64,0,1,9829
92.47.169.19,malicious,64,0,1,9198
111.88.27.68,malicious,64,1,1,132165
59.99.49.85,malicious,64,0,1,9829
59.97.217.119,malicious,64,0,1,9829
59.99.48.75,malicious,63,0,2,9829
95.70.23.151,malicious,63,2,1,12389
78.31.244.62,malicious,64,0,1,12714
59.99.48.30,malicious,62,4,1,9829
59.99.49.98,malicious,64,0,1,9829
213.206.34.65,malicious,64,0,1,29385
117.197.49.195,malicious,64,0,1,9829
117.241.113.55,malicious,64,0,1,9829
200.58.95.190,malicious,63,1,1,27839
121.203.239.26,malicious,63,1,1,17924
202.137.212.143,malicious,64,0,1,137125
117.198.36.191,malicious,64,0,1,9829
190.51.24.111,malicious,63,1,1,22927
59.178.33.45,malicious,64,0,1,9829
95.81.221.148,malicious,64,0,1,12389
2.181.103.9,malicious,64,0,1,58224
200.90.145.38,malicious,63,1,1,27839
59.94.77.212,malicious,64,0,1,9829
59.94.119.88,malicious,63,1,1,9829
117.214.142.211,malicious,64,0,1,9829
39.33.75.154,malicious,64,0,2,17557
117.213.168.192,malicious,64,0,1,9829
178.206.0.253,malicious,64,0,1,28840
117.194.196.182,malicious,64,0,1,9829
92.36.142.50,malicious,60,6,3,9146
109.233.174.75,malicious,64,0,1,15774
89.32.200.241,malicious,64,1,1,212238
94.127.201.221,malicious,64,0,1,39264
94.243.234.79,malicious,64,0,1,43966
2.134.22.5,malicious,64,0,1,9198
117.211.43.161,malicious,55,12,1,9829
95.32.73.28,malicious,62,1,0,12389
95.168.107.19,malicious,64,0,1,12810
94.41.17.242,malicious,61,2,0,24955
95.32.195.21,malicious,63,1,0,12389
95.125.165.97,malicious,0,0,0,3352
95.86.215.118,malicious,0,0,0,12389
95.220.190.101,malicious,0,0,0,12714
94.21.120.255,malicious,0,0,0,20845
95.173.236.123,malicious,64,0,1,34296
95.237.197.200,malicious,64,1,0,3269
95.80.175.176,malicious,63,0,1,48431
95.155.49.249,malicious,63,1,0,8585
92.81.222.217,malicious,53,15,2,9050
95.37.138.179,malicious,0,0,0,12389
95.37.167.168,malicious,63,1,0,12389
95.235.112.20,malicious,0,0,0,3269
95.110.86.251,malicious,0,0,0,28812
95.233.29.90,malicious,0,0,0,3269
94.248.18.163,malicious,0,0,0,42396
94.64.221.49,malicious,61,1,0,6799
93.181.41.128,malicious,0,0,0,42965
95.140.215.7,malicious,0,0,0,8717
93.124.93.250,malicious,0,0,0,12389
93.178.95.54,malicious,63,0,1,12389
94.241.253.55,malicious,0,0,0,12389
92.252.170.100,malicious,63,1,0,12389
94.241.195.252,malicious,63,1,0,12389
92.241.122.55,malicious,64,0,1,44265
94.50.161.245,malicious,62,1,1,12389
93.81.98.56,malicious,63,2,0,8402
93.118.168.201,malicious,63,0,1,58224
92.49.181.230,malicious,0,0,0,12389
92.36.224.5,malicious,62,3,2,9146
91.229.208.69,malicious,53,14,1,48667
92.36.144.151,malicious,63,0,1,9146
92.249.153.233,malicious,0,0,0,20845
92.36.188.4,malicious,62,2,1,9146
91.189.246.149,malicious,0,0,0,29124
91.83.180.220,malicious,0,0,0,20845
91.241.142.0,malicious,64,0,1,43400
92.248.180.60,malicious,64,0,1,51604
90.150.203.82,malicious,63,0,1,12389
88.252.92.100,malicious,63,0,1,47331
89.178.212.162,malicious,62,2,1,8402
91.138.66.143,malicious,63,2,1,15600
89.254.252.71,malicious,0,0,0,12389
89.146.162.46,malicious,63,0,1,9146
89.254.238.172,malicious,63,1,0,12389
90.188.102.124,malicious,0,0,0,12389
87.18.24.249,malicious,62,3,0,3269
89.109.46.75,malicious,0,0,0,12389
87.5.93.208,malicious,0,0,0,3269
87.4.83.20,malicious,0,0,0,3269
89.214.58.109,malicious,63,0,1,42863
87.20.115.157,malicious,61,1,0,3269
87.5.52.103,malicious,64,0,0,3269
89.109.198.250,malicious,0,0,0,12389
87.116.229.214,malicious,63,0,1,21021
87.117.11.11,malicious,0,0,0,21479
85.14.31.38,malicious,63,0,1,34376
85.26.235.65,malicious,59,0,0,31133
83.30.100.7,malicious,0,0,0,5617
84.237.136.6,malicious,63,0,1,12578
85.105.25.190,malicious,56,7,1,47331
84.232.53.24,malicious,63,0,1,29119
83.4.115.7,malicious,0,0,0,5617
83.242.255.253,malicious,61,2,1,41209
84.51.85.58,malicious,0,0,0,29124
84.46.246.236,malicious,62,3,2,51167
84.46.243.248,malicious,63,2,0,51167
84.224.223.109,malicious,0,0,0,213155
83.11.14.37,malicious,0,0,0,5617
82.55.198.210,malicious,64,1,0,3269
82.55.111.25,malicious,0,0,0,3269
83.30.139.240,malicious,0,0,0,5617
81.198.112.7,malicious,63,0,1,12578
81.163.41.212,malicious,0,0,0,57227
81.163.43.74,malicious,63,0,1,57227
81.0.82.211,malicious,0,0,0,20845
80.80.173.58,malicious,63,0,1,21246
79.172.119.174,malicious,0,0,0,30784
79.172.112.96,malicious,0,0,0,30784
79.172.103.125,malicious,0,0,0,30784
79.17.140.92,malicious,0,0,0,3269
79.33.217.58,malicious,63,1,0,3269
79.47.152.132,malicious,0,0,0,3269
79.11.222.142,malicious,61,4,0,3269
77.238.211.117,malicious,64,0,0,42560
79.139.195.70,malicious,0,0,0,25513
78.92.63.85,malicious,63,3,0,5483
78.92.32.202,malicious,63,3,1,5483
78.84.96.46,malicious,62,2,0,12578
78.110.65.106,malicious,0,0,0,39273
78.92.117.219,malicious,63,1,0,5483
77.49.154.157,malicious,0,0,0,1241
79.43.32.232,malicious,0,0,0,3269
78.110.64.127,malicious,62,1,0,39273
77.222.114.11,malicious,64,1,0,8369
79.186.103.217,malicious,63,1,0,5617
77.222.109.187,malicious,0,0,0,8369
79.186.12.127,malicious,61,1,0,5617
79.22.9.136,malicious,62,1,0,3269
77.222.112.210,malicious,62,2,0,8369
79.37.104.153,malicious,0,0,0,3269
79.25.196.125,malicious,0,0,0,3269
77.222.104.56,malicious,0,0,0,8369
79.127.113.235,malicious,56,8,2,43754
79.126.71.62,malicious,64,0,1,12389
78.29.21.78,malicious,63,1,0,8369
78.131.111.129,malicious,63,1,0,20845
69.57.239.254,malicious,63,2,0,15344
63.230.130.197,malicious,63,0,1,209
76.226.89.100,malicious,62,1,0,7018
62.182.82.10,malicious,64,0,2,30860
61.64.147.29,malicious,62,2,0,18182
61.3.98.45,malicious,63,1,1,9829
61.64.108.29,malicious,0,0,0,18182
61.231.225.152,malicious,0,0,0,3462
61.216.176.84,malicious,62,1,0,3462
62.240.7.8,malicious,59,0,0,203877
62.240.7.15,malicious,64,0,1,203877
61.223.230.117,malicious,0,0,0,3462
61.227.188.173,malicious,0,0,0,3462
61.227.199.249,malicious,62,1,0,3462
61.227.102.1,malicious,0,0,0,3462
60.190.132.58,malicious,63,1,0,4134
61.224.46.121,malicious,0,0,0,3462
61.224.231.87,malicious,62,1,0,3462
61.140.62.212,malicious,0,0,0,4134
61.224.230.197,malicious,0,0,0,3462
61.0.93.181,malicious,63,0,1,9829
61.224.229.125,malicious,62,1,0,3462
61.0.86.98,malicious,63,0,1,9829
60.243.214.101,malicious,63,0,1,17488
61.1.236.174,malicious,60,5,1,9829
59.94.249.174,malicious,63,0,1,9829
59.92.171.112,malicious,56,11,1,9829
59.92.175.245,malicious,58,6,1,9829
59.99.65.80,malicious,61,3,1,9829
59.92.175.244,malicious,59,5,0,9829
60.191.240.10,malicious,59,0,0,4134
59.96.137.71,malicious,63,0,1,9829
59.92.174.62,malicious,59,5,1,9829
59.92.167.216,malicious,60,5,0,9829
59.96.137.143,malicious,62,1,0,9829
59.96.138.165,malicious,0,0,0,9829
59.92.175.2,malicious,56,8,1,9829
59.92.160.103,malicious,59,4,1,9829
59.99.137.182,malicious,56,9,1,9829
59.99.51.101,malicious,63,0,1,9829
59.99.133.107,malicious,0,0,0,9829
59.99.132.74,malicious,57,6,1,9829
59.92.167.111,malicious,60,4,1,9829
59.92.162.122,malicious,59,6,1,9829
59.91.239.84,malicious,62,1,1,9829
59.95.70.82,malicious,63,0,1,9829
59.98.169.50,malicious,0,0,0,9829
59.99.129.125,malicious,63,0,1,9829
59.99.48.85,malicious,63,0,1,9829
59.99.131.137,malicious,55,10,1,9829
59.95.222.240,malicious,64,0,1,9829
59.99.66.250,malicious,65,1,0,9829
59.99.192.232,malicious,60,5,0,9829
59.95.177.208,malicious,0,0,0,9829
59.93.17.3,malicious,59,4,1,9829
59.92.169.178,malicious,64,0,1,9829
59.99.146.117,malicious,63,0,1,9829
59.92.72.91,malicious,0,0,0,9829
60.17.116.220,malicious,0,0,0,4837
59.98.138.177,malicious,62,1,1,9829
59.89.41.95,malicious,63,1,1,9829
59.98.193.99,malicious,63,0,1,9829
59.94.113.29,malicious,64,0,1,9829
59.98.138.100,malicious,61,4,1,9829
59.98.137.113,malicious,0,0,0,9829
59.92.41.227,malicious,63,0,1,9829
59.98.192.230,malicious,63,0,1,9829
59.94.249.239,malicious,63,0,1,9829
59.98.192.91,malicious,0,0,0,9829
60.167.134.204,malicious,63,0,1,4134
59.88.235.124,malicious,63,0,1,9829
59.89.24.220,malicious,63,1,1,9829
59.88.233.221,malicious,0,0,0,9829
59.88.233.30,malicious,60,5,1,9829
59.89.231.194,malicious,64,0,1,9829
59.115.182.224,malicious,0,0,0,3462
59.89.226.122,malicious,58,6,1,9829
59.52.102.95,malicious,0,0,0,4134
59.104.139.154,malicious,0,0,0,4780
59.55.82.14,malicious,0,0,0,4134
59.177.73.228,malicious,64,0,1,17813
5.175.78.135,malicious,64,2,0,29286
49.124.131.156,malicious,62,1,1,4818
5.139.53.203,malicious,0,0,0,12389
49.158.2.61,malicious,58,6,1,24164
49.207.183.11,malicious,60,4,1,24309
49.207.184.137,malicious,64,1,0,24309
46.71.174.132,malicious,63,0,1,12297
46.98.204.56,malicious,60,6,1,15377
46.71.84.178,malicious,63,0,1,12297
46.71.26.84,malicious,63,0,1,12297
46.70.4.143,malicious,63,0,1,12297
46.70.84.79,malicious,63,0,1,12297
49.144.194.71,malicious,62,1,0,9299
46.72.73.105,malicious,63,0,1,12714
46.71.65.188,malicious,64,0,1,12297
46.149.184.14,malicious,0,0,0,197522
46.72.54.250,malicious,63,0,1,12714
46.185.239.5,malicious,64,0,1,8376
46.70.250.147,malicious,63,0,1,12297
46.57.115.143,malicious,63,2,1,8437
46.130.1.134,malicious,63,0,1,43733
46.71.142.133,malicious,64,0,1,12297
46.100.175.253,malicious,63,0,1,58224
46.71.233.117,malicious,63,0,1,12297
46.51.218.71,malicious,63,1,1,16509
46.33.222.241,malicious,0,0,0,8585
46.70.236.111,malicious,0,0,0,12297
46.71.131.122,malicious,63,0,1,12297
46.175.98.11,malicious,0,0,0,48470
45.64.239.182,malicious,0,0,0,23860
43.228.130.169,malicious,62,1,2,17882
42.119.30.70,malicious,64,0,0,18403
42.115.169.229,malicious,0,0,0,18403
41.74.140.185,malicious,63,1,0,37517
42.239.152.246,malicious,60,4,0,4837
42.113.97.218,malicious,62,5,0,18403
41.238.246.238,malicious,0,0,0,8452
41.72.105.130,malicious,62,1,1,37154
42.113.188.145,malicious,64,0,2,18403
37.114.175.4,malicious,0,0,0,44725
41.233.252.193,malicious,64,0,1,8452
41.232.231.88,malicious,64,0,1,8452
41.129.13.243,malicious,63,0,1,24863
37.114.167.149,malicious,0,0,0,44725
41.77.209.15,malicious,61,3,1,
39.33.25.94,malicious,0,0,0,17557
41.200.203.220,malicious,63,0,1,36947
39.33.233.208,malicious,0,0,0,17557
37.114.136.15,malicious,0,0,0,44725
39.42.146.120,malicious,63,0,1,17557
39.40.98.94,malicious,63,0,1,17557
37.114.134.250,malicious,63,0,1,44725
36.225.148.145,malicious,0,0,0,3462
36.237.167.133,malicious,0,0,0,3462
36.224.156.58,malicious,58,5,2,3462
36.224.81.213,malicious,63,1,0,3462
31.171.155.102,malicious,0,0,0,197706
31.170.175.237,malicious,60,5,1,31724
36.232.89.119,malicious,63,1,0,3462
31.166.139.119,malicious,0,0,0,35819
36.238.5.57,malicious,0,0,0,3462
31.181.130.248,malicious,0,0,0,12389
27.7.216.149,malicious,63,0,1,17488
27.7.216.128,malicious,63,0,1,17488
31.16.91.225,malicious,62,1,0,3209
31.23.110.185,malicious,62,2,0,12389
27.79.75.112,malicious,63,1,1,7552
27.72.76.10,malicious,64,1,0,7552
31.134.240.48,malicious,63,0,1,20485
27.79.209.40,malicious,63,0,1,7552
27.6.216.55,malicious,64,0,1,17488
27.78.40.57,malicious,0,0,0,7552
27.6.204.55,malicious,58,5,1,17488
27.6.216.144,malicious,63,1,1,17488
27.2.115.84,malicious,65,1,0,45543
27.6.216.19,malicious,64,0,1,17488
27.254.41.5,malicious,58,9,1,9891
27.227.186.160,malicious,0,0,0,4134
27.17.34.234,malicious,59,5,1,4134
27.254.142.31,malicious,0,0,0,63989
223.240.85.75,malicious,56,12,1,4134
222.253.182.135,malicious,64,1,1,45899
222.254.149.100,malicious,64,0,1,45899
222.124.113.18,malicious,0,0,0,7713
221.212.178.157,malicious,62,1,0,4837
220.143.9.92,malicious,0,0,0,3462
220.143.22.166,malicious,63,1,0,3462
220.135.249.206,malicious,64,2,0,3462
220.136.186.156,malicious,60,5,0,3462
219.85.237.136,malicious,62,1,1,18182
220.134.90.231,malicious,54,12,1,3462
220.142.228.215,malicious,0,0,0,3462
220.142.160.139,malicious,0,0,0,3462
220.134.209.246,malicious,62,4,0,3462
218.29.112.130,malicious,61,2,1,4837
213.80.203.243,malicious,0,0,0,15974
218.161.53.31,malicious,62,4,1,3462
218.173.85.39,malicious,0,0,0,3462
218.250.245.3,malicious,62,0,0,4760
217.66.152.128,malicious,0,0,0,8359
210.56.26.113,malicious,54,12,2,7590
212.36.28.70,malicious,59,5,1,8717
212.107.140.2,malicious,63,1,0,33885
212.156.86.62,malicious,63,1,0,9121
210.89.62.169,malicious,60,4,0,133696
213.242.42.245,malicious,63,0,1,12389
213.167.223.58,malicious,61,1,0,12389
209.141.43.173,malicious,62,4,1,53667
210.89.63.5,malicious,63,1,0,133661
213.167.211.138,malicious,0,0,0,12389
202.83.57.56,malicious,0,0,0,17465
202.83.56.8,malicious,64,0,0,17465
202.176.184.161,malicious,0,0,0,17552
202.83.56.148,malicious,62,3,0,17465
203.115.85.76,malicious,0,0,0,133661
202.142.125.200,malicious,0,0,0,17747
202.142.90.46,malicious,63,1,0,17747
202.164.139.14,malicious,0,0,0,17465
203.73.34.18,malicious,0,0,0,4780
203.73.105.211,malicious,0,0,0,4780
203.115.119.18,malicious,63,3,2,17426
202.89.73.138,malicious,63,1,1,133647
2.192.134.22,malicious,0,0,0,16232
201.76.5.13,malicious,64,0,1,28642
2.194.6.100,malicious,63,1,0,16232
201.220.190.254,malicious,0,0,0,27818
200.161.220.14,malicious,63,1,1,27699
2.92.237.166,malicious,63,0,1,8402
2.40.63.222,malicious,55,12,1,30722
201.140.122.13,malicious,60,4,2,18734
200.93.80.29,malicious,63,0,1,8048
2.193.198.117,malicious,63,2,0,16232
2.192.70.48,malicious,0,0,0,16232
200.93.108.125,malicious,62,2,1,8048
200.27.140.130,malicious,65,2,0,6429
201.191.196.6,malicious,62,3,0,11830
2.192.226.10,malicious,49,0,0,16232
2.192.226.204,malicious,62,1,0,16232
2.192.32.76,malicious,64,0,0,16232
2.179.81.45,malicious,63,0,1,58224
194.125.225.210,malicious,0,0,0,50106
2.140.97.77,malicious,0,0,0,3352
2.181.250.84,malicious,64,0,1,58224
198.199.114.53,malicious,57,9,1,14061
198.199.98.117,malicious,58,6,2,14061
194.44.26.254,malicious,0,0,0,3255
194.44.26.226,malicious,0,0,0,3255
191.5.238.188,malicious,63,1,0,263543
196.219.235.42,malicious,62,2,1,8452
195.175.109.150,malicious,0,0,0,9121
192.241.220.23,malicious,62,3,2,14061
190.144.61.51,malicious,63,1,0,14080
190.36.3.145,malicious,63,1,1,8048
190.219.16.202,malicious,64,0,0,18809
190.7.20.162,malicious,0,0,0,20207
190.196.234.3,malicious,60,3,1,264688
190.141.164.140,malicious,63,0,1,18809
190.77.219.24,malicious,0,0,0,8048
190.99.94.66,malicious,60,4,1,6568
190.232.70.241,malicious,0,0,0,6147
190.99.94.207,malicious,63,1,1,6568
190.51.97.67,malicious,63,0,1,22927
190.249.214.33,malicious,63,0,1,13489
190.51.71.146,malicious,61,2,1,22927
190.239.247.10,malicious,64,0,1,6147
189.111.19.110,malicious,0,0,0,27699
189.79.71.150,malicious,64,0,1,27699
189.15.67.238,malicious,0,0,0,53006
189.41.6.117,malicious,0,0,0,53006
188.59.156.18,malicious,63,1,1,16135
188.164.220.196,malicious,64,0,1,21183
189.15.171.37,malicious,0,0,0,53006
189.69.216.183,malicious,62,3,0,27699
189.217.192.53,malicious,63,0,1,28548
189.234.89.171,malicious,0,0,0,8151
188.49.236.109,malicious,63,0,1,25019
189.174.120.134,malicious,62,4,1,8151
188.48.168.15,malicious,63,1,0,25019
187.37.189.233,malicious,64,1,1,28573
186.37.207.17,malicious,64,1,0,27925
186.37.120.212,malicious,0,0,0,27925
187.23.14.109,malicious,55,10,1,28573
187.27.240.7,malicious,63,1,0,22085
187.27.213.245,malicious,62,1,0,22085
186.89.176.66,malicious,63,1,0,8048
188.143.48.249,malicious,62,1,0,20845
187.27.194.181,malicious,0,0,0,22085
187.75.13.33,malicious,63,2,1,27699
186.89.124.35,malicious,63,1,0,8048
187.74.108.90,malicious,61,1,2,27699
187.16.154.231,malicious,63,0,1,28255
186.140.134.225,malicious,64,0,1,11315
186.143.1.30,malicious,63,0,1,11315
187.13.7.131,malicious,0,0,0,7738
186.206.150.168,malicious,62,4,0,28573
186.50.129.139,malicious,0,0,0,6057
186.141.7.250,malicious,0,0,0,11315
186.142.134.6,malicious,0,0,0,11315
186.219.255.16,malicious,0,0,0,262997
186.142.135.44,malicious,0,0,0,11315
186.141.1.120,malicious,63,0,1,11315
186.140.134.111,malicious,64,0,1,11315
186.143.5.153,malicious,0,0,0,11315
186.10.62.179,malicious,63,0,1,27651
186.140.1.52,malicious,0,0,0,11315
186.10.26.26,malicious,62,1,1,27651
186.142.134.222,malicious,0,0,0,11315
186.9.239.190,malicious,0,0,0,27925
186.142.134.188,malicious,0,0,0,11315
186.9.239.203,malicious,0,0,0,27925
186.46.136.214,malicious,64,2,0,28006
186.142.135.181,malicious,62,1,0,11315
186.140.1.129,malicious,63,0,1,11315
186.140.135.239,malicious,65,1,0,11315
186.140.135.31,malicious,0,0,0,11315
186.140.1.130,malicious,63,0,1,11315
186.140.1.112,malicious,63,0,1,11315
186.141.7.127,malicious,64,2,1,11315
186.142.133.185,malicious,0,0,0,11315
186.210.63.9,malicious,0,0,0,53006
186.140.0.53,malicious,64,0,1,11315
186.140.0.230,malicious,63,0,1,11315
186.143.3.216,malicious,62,1,0,11315
186.140.0.158,malicious,63,0,1,11315
186.140.0.133,malicious,63,0,1,11315
186.142.135.101,malicious,63,0,1,11315
186.224.164.154,malicious,59,5,2,28580
183.250.42.47,malicious,64,2,1,9808
185.106.144.10,malicious,63,1,1,56503
183.88.80.183,malicious,61,1,0,45758
183.82.33.78,malicious,60,3,1,24309
183.82.205.110,malicious,63,1,0,24309
182.177.194.120,malicious,59,5,1,17557
182.177.136.100,malicious,63,0,1,17557
182.177.241.248,malicious,59,4,1,17557
182.177.128.238,malicious,63,0,1,17557
182.177.168.182,malicious,64,0,1,17557
182.240.227.236,malicious,62,1,1,4134
182.177.228.201,malicious,63,0,1,17557
182.177.224.116,malicious,64,0,1,17557
182.177.212.149,malicious,60,5,1,17557
182.177.160.99,malicious,63,0,1,17557
182.177.204.130,malicious,63,0,1,17557
182.177.144.28,malicious,63,0,1,17557
181.48.116.115,malicious,63,3,0,14080
181.64.13.140,malicious,0,0,0,6147
181.17.27.194,malicious,0,0,0,27889
181.82.231.114,malicious,0,0,0,7303
181.0.4.70,malicious,0,0,0,7303
181.0.9.150,malicious,0,0,0,7303
181.0.8.84,malicious,0,0,0,7303
181.0.8.192,malicious,0,0,0,7303
181.0.27.139,malicious,0,0,0,7303
181.0.28.70,malicious,0,0,0,7303
180.246.181.197,malicious,64,1,1,7713
180.242.18.193,malicious,0,0,0,7713
181.0.16.21,malicious,0,0,0,7303
181.0.1.100,malicious,63,1,0,7303
180.253.166.104,malicious,64,1,0,7713
180.123.156.215,malicious,56,8,1,4134
178.72.78.206,malicious,63,2,1,44257
178.72.78.166,malicious,65,1,0,44257
178.72.77.149,malicious,64,0,1,44257
178.72.77.161,malicious,63,2,0,44257
178.44.11.155,malicious,63,0,1,12389
178.72.75.76,malicious,61,3,1,44257
178.72.75.52,malicious,64,0,1,44257
178.217.206.195,malicious,0,0,0,196767
178.72.75.54,malicious,63,1,0,44257
178.72.78.106,malicious,64,1,1,44257
178.72.71.4,malicious,62,1,0,44257
178.90.12.23,malicious,64,0,1,9198
178.72.81.189,malicious,64,0,1,44257
178.205.12.156,malicious,0,0,0,28840
178.72.77.82,malicious,63,0,1,44257
178.72.69.9,malicious,63,1,0,44257
178.72.81.216,malicious,62,2,1,44257
178.72.81.19,malicious,63,0,1,44257
178.72.70.117,malicious,62,1,0,44257
178.72.77.86,malicious,61,1,0,44257
178.72.68.249,malicious,64,1,0,44257
178.72.78.104,malicious,62,1,1,44257
178.205.35.51,malicious,64,0,1,28840
178.72.70.11,malicious,64,1,0,44257
178.72.68.219,malicious,60,2,1,44257
178.72.68.190,malicious,63,0,1,44257
178.72.77.101,malicious,59,5,1,44257
178.72.77.59,malicious,62,2,0,44257
178.147.19.177,malicious,0,0,0,6799
178.46.211.109,malicious,63,0,1,12389
178.204.137.178,malicious,0,0,0,28840
178.72.81.136,malicious,62,1,1,44257
178.72.75.231,malicious,62,1,0,44257
178.72.77.43,malicious,65,0,0,44257
