ip,classification,Harmless,Malicious,Suspicious
85.198.12.65,malicious,63,2,1
85.198.9.74,malicious,0,0,0
85.202.184.39,malicious,60,5,1
85.203.41.224,malicious,62,3,1
85.208.214.101,malicious,59,5,2
85.208.214.103,malicious,61,4,2
85.208.214.77,malicious,63,1,1
85.208.214.83,malicious,62,2,1
85.208.214.88,malicious,59,6,1
85.208.214.98,malicious,59,6,3
85.215.162.37,malicious,0,0,0
85.216.80.206,malicious,62,1,1
85.217.176.202,malicious,62,2,2
85.223.187.62,malicious,0,0,0
85.227.81.225,malicious,62,3,0
85.227.85.186,malicious,56,12,1
85.227.85.29,malicious,58,8,0
85.238.164.204,malicious,63,4,0
85.238.209.247,malicious,56,13,1
85.243.61.172,malicious,61,5,1
85.29.136.63,malicious,61,4,1
85.29.137.56,malicious,60,5,2
85.30.198.182,malicious,59,7,1
85.50.246.66,malicious,59,6,1
85.54.204.54,malicious,60,6,1
85.95.240.154,malicious,65,1,1
85.95.242.203,malicious,61,6,1
85.97.111.84,malicious,53,15,1
85.98.208.2,malicious,65,1,1
86.104.194.168,malicious,60,5,0
86.128.54.85,malicious,62,4,2
86.129.157.194,malicious,63,1,0
86.130.66.128,malicious,64,1,0
86.134.29.155,malicious,63,1,0
86.138.143.223,malicious,0,0,0
86.147.12.198,malicious,64,1,0
86.151.235.123,malicious,0,0,0
86.155.210.34,malicious,0,0,0
86.167.20.78,malicious,0,0,0
86.175.160.12,malicious,63,1,0
86.182.19.158,malicious,62,3,1
86.186.129.154,malicious,0,0,0
86.190.44.11,malicious,63,3,0
86.57.218.177,malicious,62,4,1
86.60.181.37,malicious,61,6,1
86.61.69.9,malicious,61,5,1
86.98.36.73,malicious,0,0,0
87.101.237.183,malicious,64,1,0
87.101.238.45,malicious,63,2,2
87.101.238.82,malicious,61,4,1
87.101.238.83,malicious,0,0,0
87.101.238.87,malicious,62,3,1
87.101.238.89,malicious,59,6,1
87.103.192.129,malicious,59,5,2
87.103.208.30,malicious,60,5,1
87.119.174.187,malicious,63,1,0
87.119.220.239,malicious,61,4,0
87.121.45.36,malicious,65,2,0
87.126.166.109,malicious,59,6,1
87.18.161.38,malicious,63,1,1
87.215.111.188,malicious,59,6,1
87.229.246.66,malicious,63,2,0
87.236.182.255,malicious,62,5,0
87.239.243.98,malicious,63,1,0
87.247.185.164,malicious,64,3,1
87.248.0.164,malicious,65,0,0
87.248.7.72,malicious,59,8,1
87.27.55.214,malicious,64,1,0
87.68.169.34,malicious,0,0,0
87.95.212.42,malicious,63,2,1
87.98.190.245,malicious,60,7,0
88.110.91.74,malicious,55,14,0
88.118.214.226,malicious,62,3,1
88.160.245.251,malicious,65,0,0
88.173.200.156,malicious,60,4,1
88.204.179.118,malicious,59,8,0
88.213.222.46,malicious,63,1,0
88.214.26.53,malicious,55,12,0
88.215.1.180,malicious,64,3,1
88.218.62.120,malicious,0,0,0
88.223.215.42,malicious,63,1,1
88.225.227.26,malicious,62,3,2
88.225.242.9,malicious,0,0,0
88.240.78.5,malicious,0,0,0
88.247.115.180,malicious,64,2,0
88.247.122.14,malicious,57,8,1
88.247.152.75,malicious,63,4,1
88.249.245.223,malicious,65,1,0
88.249.56.97,malicious,60,4,1
88.80.20.49,malicious,58,8,1
88.87.92.146,malicious,61,4,1
88.87.93.114,malicious,0,0,0
88.99.92.50,malicious,0,0,0
89.108.110.17,malicious,64,1,0
89.117.77.147,malicious,63,4,2
89.151.131.47,malicious,61,5,1
89.151.147.163,malicious,63,4,1
89.17.35.130,malicious,62,4,0
89.174.185.202,malicious,64,1,0
89.185.85.155,malicious,60,7,0
89.190.156.141,malicious,64,2,1
89.190.156.142,malicious,64,1,0
89.190.156.145,malicious,63,1,0
89.190.156.161,malicious,62,5,1
89.190.156.175,malicious,62,5,1
89.190.156.176,malicious,61,6,1
89.208.103.69,malicious,0,0,0
89.208.255.71,malicious,0,0,0
89.218.118.22,malicious,59,7,0
89.218.185.66,malicious,52,14,1
89.218.32.2,malicious,59,6,0
89.22.214.21,malicious,65,1,0
89.236.35.110,malicious,50,17,1
89.236.35.116,malicious,57,10,1
89.237.196.83,malicious,0,0,0
89.248.162.161,malicious,56,11,1
89.248.167.133,malicious,62,5,0
89.248.167.135,malicious,61,3,2
89.248.167.140,malicious,63,4,2
89.248.167.150,malicious,61,4,2
89.248.167.158,malicious,63,3,2
89.248.167.159,malicious,61,4,2
89.248.167.164,malicious,60,5,1
89.248.167.165,malicious,61,3,2
89.248.167.192,malicious,61,4,1
89.248.167.193,malicious,63,1,1
89.248.168.235,malicious,54,13,2
89.248.168.42,malicious,58,9,0
89.248.170.88,malicious,59,8,1
89.248.171.2,malicious,63,4,1
89.248.172.16,malicious,55,11,0
89.249.62.54,malicious,57,8,0
89.25.234.132,malicious,0,0,0
89.33.12.2,malicious,0,0,0
89.38.128.168,malicious,0,0,0
89.40.159.217,malicious,61,4,2
89.46.223.140,malicious,56,9,1
90.104.137.183,malicious,63,3,0
90.150.21.34,malicious,63,4,0
90.151.171.106,malicious,58,10,0
90.151.171.109,malicious,57,10,1
90.220.59.113,malicious,62,3,2
90.224.197.102,malicious,64,1,1
90.238.94.113,malicious,0,0,0
90.243.128.130,malicious,0,0,0
90.255.234.89,malicious,62,3,1
90.63.157.209,malicious,55,11,2
90.79.93.127,malicious,63,2,2
91.106.105.238,malicious,60,6,1
91.107.213.18,malicious,0,0,0
91.107.226.223,malicious,0,0,0
91.107.254.253,malicious,64,2,0
91.109.201.183,malicious,63,4,1
91.121.171.183,malicious,63,5,1
91.134.0.189,malicious,0,0,0
91.134.185.80,malicious,61,6,1
91.134.185.81,malicious,55,10,0
91.134.185.82,malicious,61,5,0
91.134.185.83,malicious,61,4,0
91.134.185.84,malicious,60,5,0
91.134.185.86,malicious,61,6,1
91.134.185.87,malicious,58,8,1
91.134.185.88,malicious,60,6,1
91.134.185.89,malicious,56,9,0
91.134.185.90,malicious,62,5,0
91.134.185.91,malicious,61,5,0
91.134.185.92,malicious,60,5,0
91.134.185.93,malicious,60,6,1
91.134.185.94,malicious,61,4,1
91.134.185.95,malicious,61,4,0
91.135.193.146,malicious,61,5,1
91.138.178.92,malicious,60,6,1
91.144.130.67,malicious,45,0,0
91.146.65.46,malicious,0,0,0
91.148.190.130,malicious,60,9,0
91.148.190.134,malicious,59,7,1
91.148.190.142,malicious,59,5,3
91.148.190.154,malicious,60,7,2
91.148.190.230,malicious,56,11,0
91.170.191.89,malicious,62,2,1
91.172.160.22,malicious,60,4,2
91.177.139.3,malicious,63,1,0
91.185.216.4,malicious,59,6,1
91.188.251.219,malicious,0,0,0
91.197.174.16,malicious,61,6,0
91.204.139.118,malicious,58,8,1
91.206.32.120,malicious,62,5,0
91.216.106.51,malicious,0,0,0
91.219.200.122,malicious,59,7,0
91.220.163.4,malicious,64,1,0
91.222.237.94,malicious,60,8,0
91.223.169.83,malicious,53,15,0
91.223.169.88,malicious,55,12,0
91.223.88.196,malicious,62,6,2
91.224.92.110,malicious,54,15,0
91.224.92.40,malicious,64,2,1
91.226.254.98,malicious,60,5,1
91.228.59.189,malicious,62,2,0
91.231.128.51,malicious,60,6,1
91.233.146.18,malicious,57,10,2
91.233.149.167,malicious,59,8,3
91.238.104.247,malicious,0,0,0
91.239.97.29,malicious,56,11,0
91.240.118.221,malicious,52,16,1
91.240.118.224,malicious,58,8,0
91.240.118.231,malicious,58,9,1
91.240.118.71,malicious,61,6,1
91.240.118.75,malicious,56,10,1
91.240.118.77,malicious,60,6,0
91.240.61.14,malicious,59,6,1
91.241.213.39,malicious,61,4,1
91.242.214.155,malicious,0,0,0
91.246.105.100,malicious,64,1,0
91.38.136.247,malicious,61,6,1
91.92.182.9,malicious,64,2,0
92.118.112.14,malicious,64,2,1
92.118.1.156,malicious,0,0,0
92.118.229.111,malicious,56,11,0
92.118.39.40,malicious,58,10,0
92.118.39.44,malicious,59,8,1
92.118.39.98,malicious,62,5,1
92.154.90.9,malicious,62,2,1
92.173.176.195,malicious,61,4,0
92.204.139.216,malicious,58,8,1
92.205.177.189,malicious,61,5,1
92.205.25.190,malicious,0,0,0
92.222.50.21,malicious,58,8,1
92.241.106.38,malicious,58,8,1
92.247.86.50,malicious,65,0,0
92.253.111.93,malicious,62,2,0
92.253.120.65,malicious,61,3,1
92.255.189.61,malicious,0,0,0
92.33.135.51,malicious,60,4,1
92.42.109.5,malicious,62,4,0
92.46.234.134,malicious,64,0,0
92.55.190.215,malicious,63,2,0
92.82.74.157,malicious,62,4,0
93.112.194.112,malicious,0,0,0
93.123.240.243,malicious,64,3,1
93.152.157.174,malicious,60,5,1
93.157.172.89,malicious,62,4,0
93.157.47.52,malicious,64,2,0
93.162.73.210,malicious,63,2,0
93.170.131.190,malicious,57,7,1
93.174.95.106,malicious,55,15,0
93.177.184.244,malicious,63,2,0
93.188.38.59,malicious,63,3,0
93.47.66.126,malicious,65,3,0
93.63.59.4,malicious,61,4,2
93.84.109.253,malicious,58,6,1
93.86.61.131,malicious,62,4,1
93.90.41.12,malicious,60,5,1
93.90.72.166,malicious,59,6,1
93.90.72.167,malicious,62,3,1
93.90.72.181,malicious,61,4,1
93.90.72.183,malicious,63,2,2
93.90.72.184,malicious,63,2,1
93.90.72.185,malicious,64,1,0
93.90.72.188,malicious,63,1,0
93.90.72.210,malicious,63,3,3
93.90.72.211,malicious,62,2,1
93.90.72.214,malicious,64,1,1
93.90.72.216,malicious,60,8,2
93.90.72.217,malicious,64,1,0
93.90.72.219,malicious,61,4,0
93.90.72.220,malicious,64,1,0
94.10.140.174,malicious,0,0,0
94.102.237.114,malicious,60,5,1
94.102.49.190,malicious,50,17,0
94.102.49.193,malicious,51,16,0
94.102.68.187,malicious,59,5,3
94.103.124.35,malicious,61,1,2
94.103.124.98,malicious,62,2,0
94.103.188.155,malicious,63,0,0
94.130.21.238,malicious,62,2,0
94.130.21.250,malicious,62,4,1
94.130.22.94,malicious,63,3,0
94.154.1.140,malicious,0,0,0
94.158.245.114,malicious,60,6,0
94.159.50.98,malicious,60,5,2
94.20.48.26,malicious,61,5,1
94.228.168.113,malicious,64,1,0
94.228.170.221,malicious,64,1,0
94.230.1.42,malicious,60,8,0
94.232.57.122,malicious,62,3,2
94.236.193.137,malicious,61,5,1
94.253.15.141,malicious,56,15,1
94.26.53.34,malicious,62,4,1
94.28.108.229,malicious,64,1,0
94.41.86.39,malicious,0,0,0
94.43.10.243,malicious,54,13,0
94.43.11.19,malicious,63,4,0
94.45.125.74,malicious,61,6,0
94.49.207.176,malicious,0,0,0
94.61.38.216,malicious,63,1,0
94.74.145.118,malicious,59,9,0
94.76.82.57,malicious,56,10,1
94.96.128.194,malicious,0,0,0
95.105.45.132,malicious,59,6,2
95.107.2.143,malicious,54,14,1
95.111.224.85,malicious,63,3,0
95.124.250.189,malicious,66,1,1
95.130.227.208,malicious,60,8,1
95.150.252.242,malicious,0,0,0
95.155.36.152,malicious,56,10,1
95.164.62.232,malicious,0,0,0
95.165.217.206,malicious,61,4,2
95.165.5.18,malicious,64,1,0
95.167.164.230,malicious,59,6,1
95.172.52.163,malicious,61,5,0
95.179.165.209,malicious,0,0,0
95.181.52.102,malicious,59,6,2
95.190.253.96,malicious,63,1,0
95.214.53.134,malicious,57,11,0
95.214.53.221,malicious,63,4,0
95.214.55.85,malicious,57,10,1
95.215.153.210,malicious,59,7,1
95.216.214.87,malicious,62,4,0
95.217.151.49,malicious,0,0,0
95.217.19.177,malicious,0,0,0
95.25.153.141,malicious,0,0,0
95.255.136.158,malicious,63,5,0
95.255.48.157,malicious,62,3,2
95.42.25.147,malicious,0,0,0
95.58.115.191,malicious,63,3,0
95.59.136.250,malicious,61,4,1
95.68.80.217,malicious,62,3,2
95.70.157.111,malicious,0,0,0
95.78.75.34,malicious,61,5,0
95.79.100.93,malicious,65,0,0
95.79.147.91,malicious,0,0,0
95.90.210.119,malicious,0,0,0
95.9.191.195,malicious,60,5,0
96.11.194.3,malicious,62,4,2
96.116.128.194,malicious,0,0,0
96.116.128.54,malicious,64,1,0
96.116.128.71,malicious,63,1,0
96.116.129.145,malicious,63,3,0
96.116.129.179,malicious,62,4,0
96.116.129.76,malicious,0,0,0
96.116.130.141,malicious,0,0,0
96.116.130.154,malicious,63,1,0
96.116.130.29,malicious,62,4,1
96.116.131.1,malicious,63,3,1
96.116.131.104,malicious,63,1,0
96.116.131.210,malicious,63,1,0
96.116.131.48,malicious,64,1,0
96.116.132.157,malicious,0,0,0
96.116.132.192,malicious,64,2,1
96.116.132.234,malicious,62,3,1
96.116.135.146,malicious,0,0,0
96.116.135.158,malicious,0,0,0
96.116.135.16,malicious,64,2,0
96.116.135.9,malicious,0,0,0
96.116.136.54,malicious,62,4,1
96.116.137.178,malicious,63,3,0
96.116.137.60,malicious,61,4,0
96.116.138.234,malicious,63,3,0
96.116.139.142,malicious,62,4,0
96.116.139.35,malicious,0,0,0
96.116.140.224,malicious,0,0,0
96.116.140.239,malicious,62,4,1
96.116.140.52,malicious,63,3,0
96.116.140.56,malicious,63,3,1
96.116.141.230,malicious,63,2,1
96.116.142.20,malicious,64,2,1
96.116.143.54,malicious,64,1,0
96.116.160.16,malicious,62,4,0
96.116.165.179,malicious,62,4,1
96.118.144.112,malicious,64,1,1
96.118.144.36,malicious,62,3,1
96.118.145.12,malicious,0,0,0
96.118.145.120,malicious,63,1,0
96.118.145.248,malicious,63,3,1
96.118.146.146,malicious,63,3,1
96.118.147.19,malicious,62,4,0
96.118.147.27,malicious,0,0,0
96.118.147.37,malicious,62,3,1
96.118.147.53,malicious,64,1,0
96.118.148.115,malicious,0,0,0
96.118.148.204,malicious,0,0,0
96.118.149.202,malicious,0,0,0
96.118.149.237,malicious,62,1,0
96.118.149.53,malicious,63,1,0
96.118.149.66,malicious,64,1,0
96.118.150.110,malicious,63,1,0
96.118.150.137,malicious,64,2,1
96.118.150.174,malicious,62,3,1
96.118.151.19,malicious,63,3,1
96.118.152.50,malicious,63,1,0
96.118.208.155,malicious,0,0,0
96.118.208.242,malicious,0,0,0
96.118.208.99,malicious,0,0,0
96.118.214.190,malicious,62,4,1
96.118.242.231,malicious,0,0,0
96.118.242.30,malicious,0,0,0
96.118.244.68,malicious,64,1,0
96.118.247.55,malicious,0,0,0
96.118.253.110,malicious,63,1,0
96.126.104.107,malicious,64,2,1
96.126.104.125,malicious,61,6,0
96.126.104.129,malicious,61,6,1
96.126.104.221,malicious,61,6,0
96.126.109.147,malicious,64,3,1
96.127.174.90,malicious,62,5,1
96.236.17.179,malicious,64,1,0
96.241.201.20,malicious,57,10,1
96.244.72.39,malicious,63,1,0
96.246.158.165,malicious,62,3,2
96.29.140.225,malicious,62,3,1
96.32.71.174,malicious,0,0,0
96.41.33.194,malicious,60,4,1
96.49.174.36,malicious,64,1,1
96.53.74.110,malicious,60,6,1
96.56.184.26,malicious,61,4,2
96.72.35.97,malicious,58,6,2
96.73.225.61,malicious,63,2,0
96.78.169.81,malicious,0,0,0
96.79.185.233,malicious,0,0,0
96.9.187.22,malicious,65,1,0
97.105.38.182,malicious,64,1,0
97.107.141.150,malicious,57,10,0
97.143.235.242,malicious,0,0,0
97.74.81.123,malicious,59,6,2
97.74.93.145,malicious,0,0,0
97.86.110.157,malicious,59,5,1
97.92.187.203,malicious,58,8,0
97.93.115.190,malicious,63,1,0
98.109.124.160,malicious,61,5,1
98.113.138.32,malicious,62,3,1
98.116.149.80,malicious,60,6,0
98.128.139.100,malicious,63,5,0
98.150.198.81,malicious,64,1,1
98.152.200.4,malicious,59,6,0
98.155.144.199,malicious,62,2,0
98.155.1.99,malicious,60,6,0
98.244.183.60,malicious,0,0,0
98.30.124.194,malicious,57,8,1
98.33.113.18,malicious,56,10,1
98.96.193.10,malicious,62,4,1
98.96.193.11,malicious,56,12,1
98.96.193.12,malicious,64,2,0
98.96.193.13,malicious,61,4,1
98.96.193.14,malicious,61,3,0
98.96.193.3,malicious,61,3,1
98.96.193.4,malicious,57,11,1
98.96.193.5,malicious,62,2,0
98.96.193.6,malicious,63,3,0
99.157.104.219,malicious,53,14,0
100.0.12.7,malicious,61,4,2
100.12.76.231,malicious,65,3,0
100.16.153.246,malicious,63,3,1
100.2.245.55,malicious,62,3,2
100.2.41.222,malicious,59,7,2
100.24.1.1,malicious,63,3,0
100.24.15.96,malicious,0,0,0
100.35.10.129,malicious,62,4,0
100.35.244.186,malicious,64,2,0
100.37.240.17,malicious,61,4,1
101.109.250.95,malicious,62,3,0
101.127.111.97,malicious,0,0,0
101.132.126.157,malicious,63,1,0
101.132.145.132,malicious,64,1,1
101.132.151.87,malicious,60,4,3
101.132.168.206,malicious,59,5,3
101.132.183.210,malicious,64,3,1
101.132.223.36,malicious,0,0,0
101.132.69.15,malicious,62,4,2
101.133.225.217,malicious,60,6,1
101.200.125.128,malicious,0,0,0
101.200.162.158,malicious,62,4,1
101.200.188.50,malicious,58,8,2
101.200.219.76,malicious,63,1,1
101.200.232.132,malicious,58,8,2
101.200.235.223,malicious,64,1,0
101.200.243.168,malicious,63,1,0
101.200.42.94,malicious,0,0,0
101.200.53.50,malicious,60,6,2
101.200.58.70,malicious,60,8,1
101.200.78.241,malicious,47,0,0
101.200.89.240,malicious,55,10,1
101.201.101.205,malicious,60,4,2
101.201.119.191,malicious,60,6,1
101.201.146.172,malicious,0,0,0
101.201.236.249,malicious,60,6,1
101.201.45.202,malicious,60,5,0
101.201.64.231,malicious,62,5,1
101.226.207.158,malicious,61,6,1
101.231.98.218,malicious,61,3,2
101.254.164.198,malicious,60,6,1
101.255.120.162,malicious,60,6,2
101.255.156.246,malicious,63,2,2
101.255.33.238,malicious,61,3,1
101.27.239.230,malicious,0,0,0
101.3.111.136,malicious,63,1,0
101.3.130.40,malicious,0,0,0
101.3.134.169,malicious,63,1,0
101.3.151.101,malicious,64,1,0
101.32.103.44,malicious,55,14,0
101.33.202.125,malicious,65,1,1
101.33.233.172,malicious,59,6,1
101.34.16.124,malicious,62,2,0
101.34.217.118,malicious,62,3,0
101.34.34.124,malicious,60,5,2
101.34.51.50,malicious,59,8,1
101.34.66.197,malicious,0,0,0
101.35.182.18,malicious,0,0,0
101.35.210.104,malicious,65,0,1
101.35.223.109,malicious,61,4,0
101.35.43.156,malicious,0,0,0
101.35.43.83,malicious,60,6,1
101.35.54.195,malicious,61,6,1
101.36.103.122,malicious,0,0,0
101.36.106.136,malicious,59,8,2
101.36.106.208,malicious,63,3,1
101.36.106.248,malicious,62,4,2
101.36.106.49,malicious,62,4,1
101.36.108.118,malicious,62,6,1
101.36.108.134,malicious,61,6,1
101.36.108.191,malicious,61,6,1
101.36.108.40,malicious,61,6,0
101.36.110.24,malicious,58,10,0
101.36.111.141,malicious,62,5,1
101.36.111.90,malicious,62,5,2
101.36.113.66,malicious,63,4,0
101.36.114.124,malicious,62,5,1
101.36.114.198,malicious,60,9,1
101.36.114.209,malicious,61,5,2
101.36.114.222,malicious,61,6,1
101.36.121.119,malicious,60,6,2
101.36.97.187,malicious,60,5,1
101.37.12.193,malicious,62,1,1
101.37.152.212,malicious,62,2,2
101.37.159.101,malicious,63,3,1
101.37.36.173,malicious,62,2,1
101.37.38.187,malicious,56,8,2
101.37.78.115,malicious,0,0,0
101.42.140.48,malicious,0,0,0
101.42.166.142,malicious,63,1,1
101.42.166.18,malicious,63,1,0
101.42.170.168,malicious,63,1,1
101.42.222.105,malicious,61,3,2
101.42.238.123,malicious,64,1,0
101.42.44.209,malicious,64,2,1
101.42.45.15,malicious,61,5,1
101.42.48.44,malicious,60,5,1
101.42.9.91,malicious,62,4,1
101.43.106.232,malicious,60,7,1
101.43.119.150,malicious,61,2,2
101.43.126.215,malicious,57,8,1
101.43.128.245,malicious,0,0,0
101.43.131.223,malicious,62,4,2
101.43.142.92,malicious,62,5,1
101.43.147.118,malicious,58,9,2
101.43.147.194,malicious,63,3,1
101.43.159.198,malicious,59,8,1
101.43.16.217,malicious,61,4,0
101.43.203.140,malicious,0,0,0
101.43.203.170,malicious,0,0,0
101.43.216.27,malicious,61,3,0
101.43.223.75,malicious,61,5,2
101.43.227.140,malicious,61,5,1
101.43.242.120,malicious,60,5,3
101.43.253.108,malicious,60,4,2
101.43.5.247,malicious,60,5,1
101.43.69.52,malicious,63,3,0
101.43.70.252,malicious,58,8,1
101.50.103.241,malicious,0,0,0
101.50.75.104,malicious,60,6,1
101.52.216.22,malicious,63,2,1
101.52.220.161,malicious,62,2,0
101.53.100.155,malicious,59,6,0
101.68.25.240,malicious,0,0,0
101.70.125.90,malicious,63,1,0
101.71.102.85,malicious,60,5,0
101.71.143.135,malicious,61,4,1
101.80.85.221,malicious,0,0,0
101.91.148.86,malicious,55,9,2
101.91.149.206,malicious,65,0,1
101.91.213.26,malicious,59,8,1
101.93.12.52,malicious,64,1,0
101.95.97.66,malicious,59,5,1
102.129.145.192,malicious,64,3,1
102.184.99.75,malicious,0,0,0
102.211.249.15,malicious,0,0,0
102.211.249.17,malicious,0,0,0
102.211.249.246,malicious,0,0,0
102.211.249.28,malicious,0,0,0
102.211.249.51,malicious,0,0,0
102.211.249.7,malicious,0,0,0
102.211.249.88,malicious,0,0,0
102.211.249.92,malicious,0,0,0
102.211.250.129,malicious,0,0,0
102.211.250.162,malicious,0,0,0
102.211.250.178,malicious,0,0,0
102.211.250.186,malicious,0,0,0
102.211.250.237,malicious,0,0,0
102.211.250.40,malicious,0,0,0
102.211.250.58,malicious,0,0,0
102.211.88.124,malicious,0,0,0
102.211.88.179,malicious,0,0,0
102.211.88.208,malicious,0,0,0
102.211.88.211,malicious,0,0,0
102.211.88.224,malicious,0,0,0
102.211.88.226,malicious,0,0,0
102.211.88.38,malicious,0,0,0
102.211.89.112,malicious,0,0,0
102.211.89.202,malicious,0,0,0
102.211.89.248,malicious,0,0,0
102.211.89.60,malicious,0,0,0
102.211.89.78,malicious,0,0,0
102.211.90.131,malicious,0,0,0
102.211.90.162,malicious,0,0,0
102.211.90.180,malicious,0,0,0
102.211.90.226,malicious,0,0,0
102.211.90.70,malicious,0,0,0
102.211.91.10,malicious,0,0,0
102.211.91.121,malicious,0,0,0
102.211.91.125,malicious,0,0,0
102.211.91.198,malicious,0,0,0
102.211.91.201,malicious,0,0,0
102.211.91.244,malicious,0,0,0
102.211.91.28,malicious,0,0,0
102.211.91.48,malicious,0,0,0
102.211.91.84,malicious,0,0,0
102.211.91.92,malicious,0,0,0
102.213.38.125,malicious,0,0,0
102.213.38.195,malicious,0,0,0
102.213.38.226,malicious,0,0,0
102.213.38.23,malicious,0,0,0
102.213.38.65,malicious,0,0,0
102.213.38.78,malicious,0,0,0
102.213.39.103,malicious,0,0,0
102.213.39.166,malicious,0,0,0
102.213.39.218,malicious,0,0,0
102.213.39.225,malicious,0,0,0
102.213.39.242,malicious,0,0,0
102.213.39.60,malicious,0,0,0
102.213.39.70,malicious,0,0,0
102.213.39.83,malicious,0,0,0
102.214.159.89,malicious,63,1,0
102.216.169.161,malicious,63,4,1
102.221.17.51,malicious,0,0,0
102.221.17.54,malicious,63,1,1
102.67.158.21,malicious,0,0,0
103.10.169.28,malicious,64,1,1
103.10.225.95,malicious,62,4,1
103.10.84.60,malicious,62,2,1
103.10.87.51,malicious,58,8,1
103.10.87.53,malicious,58,6,2
103.1.93.225,malicious,61,4,1
103.101.153.27,malicious,63,1,2
103.101.161.45,malicious,61,5,0
103.103.35.164,malicious,64,3,1
103.108.6.15,malicious,63,2,2
103.108.92.70,malicious,61,7,1
103.109.183.53,malicious,64,2,0
103.11.80.246,malicious,60,4,2
103.111.96.70,malicious,61,3,2
103.114.198.42,malicious,57,8,1
103.115.131.115,malicious,54,11,2
103.116.39.11,malicious,63,1,0
103.116.39.12,malicious,64,1,1
103.116.39.13,malicious,64,1,0
103.116.39.4,malicious,64,1,0
103.116.39.5,malicious,63,1,0
103.116.39.6,malicious,62,3,1
103.116.39.7,malicious,64,1,0
103.117.123.250,malicious,62,4,1
103.118.174.25,malicious,59,6,0
103.121.194.23,malicious,56,13,1
103.123.65.124,malicious,62,3,1
103.125.253.241,malicious,61,4,1
103.126.172.231,malicious,64,1,0
103.127.186.236,malicious,57,10,1
103.127.36.123,malicious,61,5,0
103.127.78.55,malicious,60,7,0
103.131.154.165,malicious,64,1,0
103.131.168.28,malicious,61,5,2
103.133.105.132,malicious,0,0,0
103.133.108.225,malicious,65,1,0
103.133.109.198,malicious,64,1,1
103.134.2.145,malicious,59,10,1
103.135.34.178,malicious,53,12,1
103.135.35.58,malicious,57,8,1
103.137.195.230,malicious,64,1,1
103.138.42.147,malicious,64,0,0
103.139.213.237,malicious,62,3,0
103.139.43.227,malicious,59,6,1
103.140.251.147,malicious,64,3,0
103.144.242.130,malicious,64,1,0
103.146.53.207,malicious,62,4,0
103.147.35.31,malicious,61,4,1
